Proj ID,Status,Title,RDC,Start Year,End Year,PI,Data Name,Data Code
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,Longitudinal Business Database - With EIN and Revenue,LBDREV
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,LEHD Employer Characteristics File (ECF) - 2014,LEHD-ECF-2014
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,LEHD Employer Characteristics File (ECF) T26 Components - 2014,LEHD-ECFT26-2014
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,LEHD Employment History File (EHF) - 2014,LEHD-EHF-2014
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,LEHD Individual Characteristics File (ICF) - 2014,LEHD-ICF-2014
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,LEHD Unit-to-Worker (U2W) - 2014,LEHD-U2W-2014
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,LEHD Person-Level Demographics (Workers Only; ICF demographics),LEHD_DEMO
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,"LEHD Employer-Level Files (ECF, SPF, QWI; non-T26)",LEHD_EMPLOYERS
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,LEHD Employer-Level File T26 (ECF; T26),LEHD_EMPLOYERS_T26
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,"LEHD Job-Level Files (EHF, JHF)",LEHD_JOBS
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,Longitudinal Foreign Trade Transactions Database,LFTTD
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,National Survey of College Graduates,NSCG
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,National Survey of College Graduates Crosswalk,NSCG_XWALK
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,Survey of Doctoral Recipients,NSF_NCSES_SDR_NONPVS
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,BOC PIK Xwalk Srvy Earned Doctorates (SED) and Srvy Doctoral Recipients (SDR),NSF_NCSES_SED
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,Survey of Earned Doctorates,NSF_NCSES_SED_NONPVS
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,Supplementary Public Data - Price Indices,PRICE_INDICES
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,Service Annual Survey,SAS
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,Survey of Income and Program Participation (SIPP) Panels,SIPP
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,Survey of Industrial Research and Development,SIRD
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,Standard Statistical Establishment Listing,SSL
1315,Active,Economic Impact of Science and Engineering Workers,Cornell,2019,,Gerald R Marschke,UMETRICS University Research Data,UMT
1318,Completed,Business Cycles and the Behavior of Constrained and Unconstrained Firms,Atlanta,2016,2020,Tao Zha,Quarterly Financial Report,QFR
1320,Completed,Local Credit Availability and the Performance of Small and Young Businesses,Texas,2014,2018,Charles M Tolbert,"Census of Finance, Insurance, and Real Estate",CFI
1320,Completed,Local Credit Availability and the Performance of Small and Young Businesses,Texas,2014,2018,Charles M Tolbert,Integrated Longitudinal Business Database,ILBD
1320,Completed,Local Credit Availability and the Performance of Small and Young Businesses,Texas,2014,2018,Charles M Tolbert,Kauffman Firm Survey,KFS
1320,Completed,Local Credit Availability and the Performance of Small and Young Businesses,Texas,2014,2018,Charles M Tolbert,Longitudinal Business Database - No Revenue,LBD
1320,Completed,Local Credit Availability and the Performance of Small and Young Businesses,Texas,2014,2018,Charles M Tolbert,Survey of Business Owners,SBO
1320,Completed,Local Credit Availability and the Performance of Small and Young Businesses,Texas,2014,2018,Charles M Tolbert,Standard Statistical Establishment Listing,SSL
1320,Completed,Local Credit Availability and the Performance of Small and Young Businesses,Texas,2014,2018,Charles M Tolbert,Standard Statistical Establishment List - non Name and Address File,SSL_XNA
1326,Completed,Alternative Approaches to the Analysis of Complex Sample Survey Data: Applying State-of-the-Art Methods to NCSES Surveys,Michigan,2016,2019,Joseph W Sakshaug,Business Enterprise Research and Development Survey (BERD),BERD
1326,Completed,Alternative Approaches to the Analysis of Complex Sample Survey Data: Applying State-of-the-Art Methods to NCSES Surveys,Michigan,2016,2019,Joseph W Sakshaug,National Survey of College Graduates,NSCG
1329,Completed,Patterns of Locational Attainment,Baruch,2017,2020,Lance Freeman,American Housing Survey,AHS
1335,Completed,The Effect of Shipment Time and Reliability on Shipper Mode Choice,Washington,2015,2018,Katherine T Harback,Commodity Flow Survey,CFS
1338,Completed,Measuring the Impact of Affirmative Action Law on Establishment Productivity,Berkeley,2015,2018,Conrad C Miller,Annual Survey of Manufactures,ASM
1338,Completed,Measuring the Impact of Affirmative Action Law on Establishment Productivity,Berkeley,2015,2018,Conrad C Miller,Auxiliary Establishment - ES9200,AUX
1338,Completed,Measuring the Impact of Affirmative Action Law on Establishment Productivity,Berkeley,2015,2018,Conrad C Miller,"Census of Finance, Insurance, and Real Estate",CFI
1338,Completed,Measuring the Impact of Affirmative Action Law on Establishment Productivity,Berkeley,2015,2018,Conrad C Miller,Census of Manufactures,CMF
1338,Completed,Measuring the Impact of Affirmative Action Law on Establishment Productivity,Berkeley,2015,2018,Conrad C Miller,Census of Retail Trade,CRT
1338,Completed,Measuring the Impact of Affirmative Action Law on Establishment Productivity,Berkeley,2015,2018,Conrad C Miller,Compustat-SSEL Bridge,CSB
1338,Completed,Measuring the Impact of Affirmative Action Law on Establishment Productivity,Berkeley,2015,2018,Conrad C Miller,Census of Services,CSR
1338,Completed,Measuring the Impact of Affirmative Action Law on Establishment Productivity,Berkeley,2015,2018,Conrad C Miller,"Census of Transportation, Communications, and Utilities",CUT
1338,Completed,Measuring the Impact of Affirmative Action Law on Establishment Productivity,Berkeley,2015,2018,Conrad C Miller,Census of Wholesale Trade,CWH
1338,Completed,Measuring the Impact of Affirmative Action Law on Establishment Productivity,Berkeley,2015,2018,Conrad C Miller,Longitudinal Business Database - No Revenue,LBD
1338,Completed,Measuring the Impact of Affirmative Action Law on Establishment Productivity,Berkeley,2015,2018,Conrad C Miller,Survey of Business Owners,SBO
1338,Completed,Measuring the Impact of Affirmative Action Law on Establishment Productivity,Berkeley,2015,2018,Conrad C Miller,Standard Statistical Establishment Listing,SSL
1345,Completed,Hispanic Health Care Access and Utilization in Different Geographic Locations,Penn State,2015,2018,Shannon M Monnat,Survey of Income and Program Participation (SIPP) Panels,SIPP
1347,Completed,Do Big Box Grocers Improve Food Security?,Atlanta,2014,2018,Charles Courtemanche,Current Population Survey Food Security Supplement,CPSFS
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,Annual Survey of Manufactures,ASM
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,Business Enterprise Research and Development Survey (BERD),BERD
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,Census of Construction Industries,CCN
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,"Census of Finance, Insurance, and Real Estate",CFI
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,Commodity Flow Survey,CFS
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,Census of Manufactures,CMF
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,Census of Retail Trade,CRT
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,Compustat-SSEL Bridge,CSB
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,Census of Services,CSR
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,"Census of Transportation, Communications, and Utilities",CUT
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,Census of Wholesale Trade,CWH
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,Foreign Trade Data - Export,EXP
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,Foreign Trade Data - Import,IMP
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,Longitudinal Business Database - No Revenue,LBD
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,Longitudinal Business Database - With EIN and Revenue,LBDREV
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,Longitudinal Foreign Trade Transactions Database,LFTTD
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,Survey of Plant Capacity Utilization,PCU
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,Quarterly Survey of Plant Capacity Utilization (formerly known as PCU),QPC
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,Survey of Industrial Research and Development,SIRD
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,Standard Statistical Establishment Listing,SSL
1352,Completed,How Does Market Access affect Entrepreneurship and Innovation?,Boston,2016,2021,Debarshi K Nandy,Standard Statistical Establishment List - non Name and Address File,SSL_XNA
1353,Completed,Productivity Shocks,Triangle,2015,2019,Allan G Collard-Wexler,Annual Survey of Manufactures,ASM
1353,Completed,Productivity Shocks,Triangle,2015,2019,Allan G Collard-Wexler,Commodity Flow Survey,CFS
1353,Completed,Productivity Shocks,Triangle,2015,2019,Allan G Collard-Wexler,Census of Manufactures,CMF
1353,Completed,Productivity Shocks,Triangle,2015,2019,Allan G Collard-Wexler,Compustat-SSEL Bridge,CSB
1353,Completed,Productivity Shocks,Triangle,2015,2019,Allan G Collard-Wexler,Census of Services,CSR
1353,Completed,Productivity Shocks,Triangle,2015,2019,Allan G Collard-Wexler,Exporter Database,EDB
1353,Completed,Productivity Shocks,Triangle,2015,2019,Allan G Collard-Wexler,Foreign Trade Data - Export,EXP
1353,Completed,Productivity Shocks,Triangle,2015,2019,Allan G Collard-Wexler,Longitudinal Business Database - No Revenue,LBD
1353,Completed,Productivity Shocks,Triangle,2015,2019,Allan G Collard-Wexler,Longitudinal Foreign Trade Transactions Database,LFTTD
1353,Completed,Productivity Shocks,Triangle,2015,2019,Allan G Collard-Wexler,NBER-CES Manufacturing Industry Database (Public Use Dataset),NBERCES_PUBLIC
1353,Completed,Productivity Shocks,Triangle,2015,2019,Allan G Collard-Wexler,Ownership Change Database,OCD
1353,Completed,Productivity Shocks,Triangle,2015,2019,Allan G Collard-Wexler,Survey of Plant Capacity Utilization,PCU
1353,Completed,Productivity Shocks,Triangle,2015,2019,Allan G Collard-Wexler,Quarterly Survey of Plant Capacity Utilization (formerly known as PCU),QPC
1353,Completed,Productivity Shocks,Triangle,2015,2019,Allan G Collard-Wexler,Standard Statistical Establishment Listing,SSL
1353,Completed,Productivity Shocks,Triangle,2015,2019,Allan G Collard-Wexler,Standard Statistical Establishment List - non Name and Address File,SSL_XNA
1354,Completed,Organizational Capital and Firm Value,Maryland,2015,2022,Liu A Yang,Annual Capital Expenditures Survey,ACE
1354,Completed,Organizational Capital and Firm Value,Maryland,2015,2022,Liu A Yang,Annual Survey of Manufactures,ASM
1354,Completed,Organizational Capital and Firm Value,Maryland,2015,2022,Liu A Yang,Auxiliary Establishment - ES9200,AUX
1354,Completed,Organizational Capital and Firm Value,Maryland,2015,2022,Liu A Yang,Census of Manufactures,CMF
1354,Completed,Organizational Capital and Firm Value,Maryland,2015,2022,Liu A Yang,Compustat-SSEL Bridge,CSB
1354,Completed,Organizational Capital and Firm Value,Maryland,2015,2022,Liu A Yang,Longitudinal Business Database - No Revenue,LBD
1354,Completed,Organizational Capital and Firm Value,Maryland,2015,2022,Liu A Yang,Disclosure Avoidance Population Tables,POP_TABLES
1354,Completed,Organizational Capital and Firm Value,Maryland,2015,2022,Liu A Yang,Quarterly Financial Report Census Years,QFRCEN
1354,Completed,Organizational Capital and Firm Value,Maryland,2015,2022,Liu A Yang,Standard Statistical Establishment Listing,SSL
1356,Active,"Access to Financing and Its impact on Growth, Innovation, and Performance",Boston,2020,,Karthik Krishnan,Annual Capital Expenditures Survey,ACE
1356,Active,"Access to Financing and Its impact on Growth, Innovation, and Performance",Boston,2020,,Karthik Krishnan,Annual Survey of Manufactures,ASM
1356,Active,"Access to Financing and Its impact on Growth, Innovation, and Performance",Boston,2020,,Karthik Krishnan,Auxiliary Establishment - ES9200,AUX
1356,Active,"Access to Financing and Its impact on Growth, Innovation, and Performance",Boston,2020,,Karthik Krishnan,Business Enterprise Research and Development Survey (BERD),BERD
1356,Active,"Access to Financing and Its impact on Growth, Innovation, and Performance",Boston,2020,,Karthik Krishnan,Census of Construction Industries,CCN
1356,Active,"Access to Financing and Its impact on Growth, Innovation, and Performance",Boston,2020,,Karthik Krishnan,"Census of Finance, Insurance, and Real Estate",CFI
1356,Active,"Access to Financing and Its impact on Growth, Innovation, and Performance",Boston,2020,,Karthik Krishnan,Census of Manufactures,CMF
