Proj ID,Status,Title,RDC,Start Year,End Year,PI,Researcher
1071,Active,Improving the Interpretability and Usability of the American Community Survey Through Hierarchical Multiscale Spatio-Temporal Statistical Models - NCRN,Missouri,2015,,Scott H Holan,Dan Vedensky
1079,Completed,Associations between Public Housing and Labor Market Outcomes,Texas,2013,2016.0,Sara N Gleave,Sara N Gleave
1085,Completed,Home Equity  Lending and Small Business: Relaxing Credit Constraints in Texas,Atlanta,2014,2022.0,Ian M Schmutte,William D Lastrapes
1085,Completed,Home Equity  Lending and Small Business: Relaxing Credit Constraints in Texas,Atlanta,2014,2022.0,Ian M Schmutte,Zichong Qu
1085,Completed,Home Equity  Lending and Small Business: Relaxing Credit Constraints in Texas,Atlanta,2014,2022.0,Ian M Schmutte,Ian M Schmutte
1085,Completed,Home Equity  Lending and Small Business: Relaxing Credit Constraints in Texas,Atlanta,2014,2022.0,Ian M Schmutte,Jacob T Watson
1091,Active,Employee Risk Tolerance and Corporate Decisions,Atlanta,2014,,Jie He,Jie He
1091,Active,Employee Risk Tolerance and Corporate Decisions,Atlanta,2014,,Jie He,Lei Li
1091,Active,Employee Risk Tolerance and Corporate Decisions,Atlanta,2014,,Jie He,Zhongling Qin
1091,Active,Employee Risk Tolerance and Corporate Decisions,Atlanta,2014,,Jie He,Xiao Ren
1091,Active,Employee Risk Tolerance and Corporate Decisions,Atlanta,2014,,Jie He,Tao Shu
1091,Active,Employee Risk Tolerance and Corporate Decisions,Atlanta,2014,,Jie He,Huan Yang
1092,Completed,Native American Economic Development,UCLA,2014,2017.0,Christian Dippel,Christian Dippel
1092,Completed,Native American Economic Development,UCLA,2014,2017.0,Christian Dippel,Dustin Frye
1099,Completed,Housing Values and Eminent Domain,Triangle,2013,2016.0,Daniel L Chen,Daniel L Chen
1101,Completed,Personal Bankruptcy Law and Entrepreneurship,Baruch,2014,2017.0,Robert C Seamans,Nathaniel S Johnson
1101,Completed,Personal Bankruptcy Law and Entrepreneurship,Baruch,2014,2017.0,Robert C Seamans,Robert C Seamans
1105,Completed,Labor Market Implications of External Shocks,Berkeley,2013,2017.0,William R Walker,Christopher Campos
1105,Completed,Labor Market Implications of External Shocks,Berkeley,2013,2017.0,William R Walker,Sharat Ganapati
1105,Completed,Labor Market Implications of External Shocks,Berkeley,2013,2017.0,William R Walker,Carla J Gardner
1105,Completed,Labor Market Implications of External Shocks,Berkeley,2013,2017.0,William R Walker,Grant C Graziani
1105,Completed,Labor Market Implications of External Shocks,Berkeley,2013,2017.0,William R Walker,Sandile Hlatshwayo
1105,Completed,Labor Market Implications of External Shocks,Berkeley,2013,2017.0,William R Walker,Jonathan N Kadish
1105,Completed,Labor Market Implications of External Shocks,Berkeley,2013,2017.0,William R Walker,Lan Lin
1105,Completed,Labor Market Implications of External Shocks,Berkeley,2013,2017.0,William R Walker,Sibo Lu
1105,Completed,Labor Market Implications of External Shocks,Berkeley,2013,2017.0,William R Walker,Matt Pecenco
1105,Completed,Labor Market Implications of External Shocks,Berkeley,2013,2017.0,William R Walker,Edward A Rubin
1105,Completed,Labor Market Implications of External Shocks,Berkeley,2013,2017.0,William R Walker,David Silver
1105,Completed,Labor Market Implications of External Shocks,Berkeley,2013,2017.0,William R Walker,Chen Sun
1105,Completed,Labor Market Implications of External Shocks,Berkeley,2013,2017.0,William R Walker,William R Walker
1109,Active,International Buyer-Seller Matches,Penn State,2014,,James R Tybout,Yilin Jiang
1109,Active,International Buyer-Seller Matches,Penn State,2014,,James R Tybout,David C Jinkins
1109,Active,International Buyer-Seller Matches,Penn State,2014,,James R Tybout,Cornell J Krizan
1109,Active,International Buyer-Seller Matches,Penn State,2014,,James R Tybout,Xuan Lin
1109,Active,International Buyer-Seller Matches,Penn State,2014,,James R Tybout,Weiting Miao
1109,Active,International Buyer-Seller Matches,Penn State,2014,,James R Tybout,James R Tybout
1109,Active,International Buyer-Seller Matches,Penn State,2014,,James R Tybout,Zi Wang
1109,Active,International Buyer-Seller Matches,Penn State,2014,,James R Tybout,Yi Daniel D Xu
1109,Active,International Buyer-Seller Matches,Penn State,2014,,James R Tybout,Chuhang Yin
1109,Active,International Buyer-Seller Matches,Penn State,2014,,James R Tybout,Yingyan Zhao
1111,Completed,Generating A Geographic Wage Comparison Index,Triangle,2012,2016.0,Alan F Karr,Ivan Carrillo-Garcia
1111,Completed,Generating A Geographic Wage Comparison Index,Triangle,2012,2016.0,Alan F Karr,Satkartar Kinney
1112,Completed,US Importer Heterogeneity and Exporter Performance,Boston,2014,2017.0,Raluca Dragusanu,Yin Kwan Chung
1112,Completed,US Importer Heterogeneity and Exporter Performance,Boston,2014,2017.0,Raluca Dragusanu,Raluca Dragusanu
1112,Completed,US Importer Heterogeneity and Exporter Performance,Boston,2014,2017.0,Raluca Dragusanu,Stephanie H Lo
1115,Completed,Analyzing the Long-term Effectiveness of Business Assistance on Firm Productivity and Survival,Atlanta,2014,2017.0,Jan L Youtie,Sanjay K Arora
1115,Completed,Analyzing the Long-term Effectiveness of Business Assistance on Firm Productivity and Survival,Atlanta,2014,2017.0,Jan L Youtie,Andy Krause
1115,Completed,Analyzing the Long-term Effectiveness of Business Assistance on Firm Productivity and Survival,Atlanta,2014,2017.0,Jan L Youtie,Clifford A Lipscomb
1115,Completed,Analyzing the Long-term Effectiveness of Business Assistance on Firm Productivity and Survival,Atlanta,2014,2017.0,Jan L Youtie,Jan L Youtie
1119,Completed,Firm Dynamics in the Agricultural Services Sector: Evidence from the Longitudinal Business Database,Wisconsin,2014,2019.0,Richard Dunn,Anton Babkin
1119,Completed,Firm Dynamics in the Agricultural Services Sector: Evidence from the Longitudinal Business Database,Wisconsin,2014,2019.0,Richard Dunn,Richard Dunn
1119,Completed,Firm Dynamics in the Agricultural Services Sector: Evidence from the Longitudinal Business Database,Wisconsin,2014,2019.0,Richard Dunn,Brent M Hueth
1119,Completed,Firm Dynamics in the Agricultural Services Sector: Evidence from the Longitudinal Business Database,Wisconsin,2014,2019.0,Richard Dunn,Heesun Jang
1119,Completed,Firm Dynamics in the Agricultural Services Sector: Evidence from the Longitudinal Business Database,Wisconsin,2014,2019.0,Richard Dunn,Ziqi Qiao
1119,Completed,Firm Dynamics in the Agricultural Services Sector: Evidence from the Longitudinal Business Database,Wisconsin,2014,2019.0,Richard Dunn,Elan Segarra
1125,Completed,The Determinants and Consequences of Personal Bankruptcy,Baruch,2013,2016.0,Tal Gross,Jonathan D Fisher
1125,Completed,The Determinants and Consequences of Personal Bankruptcy,Baruch,2013,2016.0,Tal Gross,Tal Gross
1125,Completed,The Determinants and Consequences of Personal Bankruptcy,Baruch,2013,2016.0,Tal Gross,Nathaniel S Johnson
1127,Completed,Impact of R&D Practices on R&D effectiveness (RQ),UCLA,2014,2017.0,Anne Marie Knott,Anne Marie Knott
1127,Completed,Impact of R&D Practices on R&D effectiveness (RQ),UCLA,2014,2017.0,Anne Marie Knott,Carl Vieregger
1134,Completed,Firm Dynamics Across Sectors and Countries,Dallas,2015,2023.0,Mu-Jeung Yang,Titan Alon
1134,Completed,Firm Dynamics Across Sectors and Countries,Dallas,2015,2023.0,Mu-Jeung Yang,David Berger
1134,Completed,Firm Dynamics Across Sectors and Countries,Dallas,2015,2023.0,Mu-Jeung Yang,Brian S Chen
1134,Completed,Firm Dynamics Across Sectors and Countries,Dallas,2015,2023.0,Mu-Jeung Yang,Burkett A Evans
1134,Completed,Firm Dynamics Across Sectors and Countries,Dallas,2015,2023.0,Mu-Jeung Yang,Lorenz Kueng
1134,Completed,Firm Dynamics Across Sectors and Countries,Dallas,2015,2023.0,Mu-Jeung Yang,Jane Olmstead-Rumsey
1134,Completed,Firm Dynamics Across Sectors and Countries,Dallas,2015,2023.0,Mu-Jeung Yang,Aditya Sunderam
1134,Completed,Firm Dynamics Across Sectors and Countries,Dallas,2015,2023.0,Mu-Jeung Yang,Mu-Jeung Yang
1151,Completed,Estimating the Effects of Bankruptcy Regimes on Firm Outcomes,Stanford,2013,2018.0,Shai Bernstein,Jose Maria Barrero Sanclemente
1151,Completed,Estimating the Effects of Bankruptcy Regimes on Firm Outcomes,Stanford,2013,2018.0,Shai Bernstein,Shai Bernstein
1151,Completed,Estimating the Effects of Bankruptcy Regimes on Firm Outcomes,Stanford,2013,2018.0,Shai Bernstein,Emanuele Colonnelli
1151,Completed,Estimating the Effects of Bankruptcy Regimes on Firm Outcomes,Stanford,2013,2018.0,Shai Bernstein,Xavier A Giroud
1151,Completed,Estimating the Effects of Bankruptcy Regimes on Firm Outcomes,Stanford,2013,2018.0,Shai Bernstein,Benjamin Iverson
1151,Completed,Estimating the Effects of Bankruptcy Regimes on Firm Outcomes,Stanford,2013,2018.0,Shai Bernstein,Kristin - Mccue
1151,Completed,Estimating the Effects of Bankruptcy Regimes on Firm Outcomes,Stanford,2013,2018.0,Shai Bernstein,Ishuwar Seetharam
1151,Completed,Estimating the Effects of Bankruptcy Regimes on Firm Outcomes,Stanford,2013,2018.0,Shai Bernstein,Ryan Shyu
1151,Completed,Estimating the Effects of Bankruptcy Regimes on Firm Outcomes,Stanford,2013,2018.0,Shai Bernstein,Jonathan Wallen
1151,Completed,Estimating the Effects of Bankruptcy Regimes on Firm Outcomes,Stanford,2013,2018.0,Shai Bernstein,T Kirk K White
1153,Completed,Innovation in the Business Research and Development and Innovation Survey,UCLA,2014,2017.0,Juana Sanchez,Juana Sanchez
1157,Completed,The 'Safe Design Project': Addressing Disclosure Risk of Contextualized Microdata in Survey Design,Michigan,2013,2018.0,Kristine M Witkowski,Michael R Elliott
1157,Completed,The 'Safe Design Project': Addressing Disclosure Risk of Contextualized Microdata in Survey Design,Michigan,2013,2018.0,Kristine M Witkowski,Sharan Sharma
1157,Completed,The 'Safe Design Project': Addressing Disclosure Risk of Contextualized Microdata in Survey Design,Michigan,2013,2018.0,Kristine M Witkowski,Kristine M Witkowski
1158,Completed,The Microfoundations of Trade in Industrial Products,Berkeley,2014,2019.0,Meredith Fowlie,Nathaniel T Aden
1158,Completed,The Microfoundations of Trade in Industrial Products,Berkeley,2014,2019.0,Meredith Fowlie,Meredith Fowlie
1158,Completed,The Microfoundations of Trade in Industrial Products,Berkeley,2014,2019.0,Meredith Fowlie,Louis D Preonas
1158,Completed,The Microfoundations of Trade in Industrial Products,Berkeley,2014,2019.0,Meredith Fowlie,Mar Reguant
1158,Completed,The Microfoundations of Trade in Industrial Products,Berkeley,2014,2019.0,Meredith Fowlie,Matthew A Woerman
1169,Completed,"Introduction of Head Start, Maternal Labor Supply and Child Outcomes",Chicago,2013,2015.0,Robert Kaestner,Cuiping Long
1175,Completed,"Labor Market Shocks, Geography, and Government Policy:  Evidence Using Matched Employer-Employee Data",Irvine,2018,2023.0,Matthew L Freedman,Christopher D Boone
1175,Completed,"Labor Market Shocks, Geography, and Government Policy:  Evidence Using Matched Employer-Employee Data",Irvine,2018,2023.0,Matthew L Freedman,Matthew L Freedman
1175,Completed,"Labor Market Shocks, Geography, and Government Policy:  Evidence Using Matched Employer-Employee Data",Irvine,2018,2023.0,Matthew L Freedman,Ethan D Kaplan
1175,Completed,"Labor Market Shocks, Geography, and Government Policy:  Evidence Using Matched Employer-Employee Data",Irvine,2018,2023.0,Matthew L Freedman,Simon Quach
1175,Completed,"Labor Market Shocks, Geography, and Government Policy:  Evidence Using Matched Employer-Employee Data",Irvine,2018,2023.0,Matthew L Freedman,Jose A Rodriguez Lopez
1175,Completed,"Labor Market Shocks, Geography, and Government Policy:  Evidence Using Matched Employer-Employee Data",Irvine,2018,2023.0,Matthew L Freedman,Moises Yi
1178,Active,"Immigration Impacts, Immigrant Well-Being, and Geographic Context using the 1996-2023 Survey of Income and Program Participation",Cornell,2018,,Matthew S Hall,Emily K Greenman
1178,Active,"Immigration Impacts, Immigrant Well-Being, and Geographic Context using the 1996-2023 Survey of Income and Program Participation",Cornell,2018,,Matthew S Hall,Matthew S Hall
1178,Active,"Immigration Impacts, Immigrant Well-Being, and Geographic Context using the 1996-2023 Survey of Income and Program Participation",Cornell,2018,,Matthew S Hall,Giulia Olivero
1179,Completed,The Determinants and Ramifications of Firms' Global Production,Boston,2013,2018.0,Teresa C Fort,Emek M Basker
1179,Completed,The Determinants and Ramifications of Firms' Global Production,Boston,2013,2018.0,Teresa C Fort,Andrew B Bernard
1179,Completed,The Determinants and Ramifications of Firms' Global Production,Boston,2013,2018.0,Teresa C Fort,Xiang Ding
1179,Completed,The Determinants and Ramifications of Firms' Global Production,Boston,2013,2018.0,Teresa C Fort,Jonathan I Dingel
1179,Completed,The Determinants and Ramifications of Firms' Global Production,Boston,2013,2018.0,Teresa C Fort,Teresa C Fort
1179,Completed,The Determinants and Ramifications of Firms' Global Production,Boston,2013,2018.0,Teresa C Fort,Justin R Pierce
1179,Completed,The Determinants and Ramifications of Firms' Global Production,Boston,2013,2018.0,Teresa C Fort,Hannah F Rubinton
1179,Completed,The Determinants and Ramifications of Firms' Global Production,Boston,2013,2018.0,Teresa C Fort,Peter K Schott
1179,Completed,The Determinants and Ramifications of Firms' Global Production,Boston,2013,2018.0,Teresa C Fort,Dominic Smith
1179,Completed,The Determinants and Ramifications of Firms' Global Production,Boston,2013,2018.0,Teresa C Fort,Felix Tintelnot
1180,Completed,"Globalization, Investment and Corporate Payout Strategies",Boston,2014,2018.0,Deniz Civril,Deniz Civril
1180,Completed,"Globalization, Investment and Corporate Payout Strategies",Boston,2014,2018.0,Deniz Civril,Lara P Loewenstein
1180,Completed,"Globalization, Investment and Corporate Payout Strategies",Boston,2014,2018.0,Deniz Civril,JC T Makolo
1180,Completed,"Globalization, Investment and Corporate Payout Strategies",Boston,2014,2018.0,Deniz Civril,Catherine L Mann
1180,Completed,"Globalization, Investment and Corporate Payout Strategies",Boston,2014,2018.0,Deniz Civril,Debarshi K Nandy
1181,Completed,Estimating Productivity Spillovers from Manufacturing Employment using Trade Shocks,Boston,2013,2016.0,David H Autor,David H Autor
1181,Completed,Estimating Productivity Spillovers from Manufacturing Employment using Trade Shocks,Boston,2013,2016.0,David H Autor,Xi He
1181,Completed,Estimating Productivity Spillovers from Manufacturing Employment using Trade Shocks,Boston,2013,2016.0,David H Autor,Siyuan Liu
1181,Completed,Estimating Productivity Spillovers from Manufacturing Employment using Trade Shocks,Boston,2013,2016.0,David H Autor,Christina Patterson
1181,Completed,Estimating Productivity Spillovers from Manufacturing Employment using Trade Shocks,Boston,2013,2016.0,David H Autor,Brendan M Price
1181,Completed,Estimating Productivity Spillovers from Manufacturing Employment using Trade Shocks,Boston,2013,2016.0,David H Autor,Matthew J Rognlie
1182,Completed,"When Opportunity Moves To Or Away From You: An Analysis Of The Mechanisms Linking Geographic, Economic, Institutional, And Social Space With Entrepreneurship, Innovation, And Business Performance",Baruch,2015,2020.0,Jason Greenberg,Brittany M Bond
1182,Completed,"When Opportunity Moves To Or Away From You: An Analysis Of The Mechanisms Linking Geographic, Economic, Institutional, And Social Space With Entrepreneurship, Innovation, And Business Performance",Baruch,2015,2020.0,Jason Greenberg,Margaret Dalton
